"text_id","subject","text","ratingA1","ratingA2","ratingA3","labelA","ratingM1","ratingM2","ratingM3","ratingM4","ratingM5","labelM"
"C05774157_0","US Commission to UNESCO","Heather, I appreciate your and the Secretary's consideration in this matter, but I think that I will pass on it. I'm sure that Hillary has people on the east coast who might be better equipped to attend meetings and whose appointment might serve a needed purpose for her. Thanks for thinking of me. And please thank her for her recent letter regarding my course on Sports Diplomacy. I was pleased to hear of her new initiatives led by Ann in that area. Will HRC get a chance to attend the London Olympics? I hope that your summer is going well. Regards, Derek","1","1","2","1","2","1","2","2","3","2"
"C05776714_1","","Nancy —

Every once in a while you come across something that makes you realize anew what a great organization we work for.

As we speak, eight officers are combing websites all over the world to make sure we have a complete list of cables that have been leaked. The eight officers speak the following languages, and are combing websites accordingly: Burmese, French, Spanish, Portuguese, Italian, Chinese, Arabic, Hebrew, Swedish, Hungarian, Swahili, and Chichewa, the latter a tribal language from Malawi learned from Peace Corps days.

No wonder State has the most comprehensive list of leaked cables — and that colleagues from DOD, DIA, and CIA are seeking access to it.

Cheers,

Chat

PS — Feel free to share if you write about the Wiki experience for State Magazine!","1","2","3","2","3","3","2","2","2","3"
"C05768350_0","HC Calls","Thanks, I will relay this to the WH.

I was sure to inform them last week that you spoke to Berry, and I understand Rahm was in touch with Berry as well. They're still nervous about him and were hopeful for a second call. But if President Clinton has already spoken to him, perhaps that's unnecessary.

As for Congresswoman Sanchez, I can reach out to her Chief of Staff and at the very least let her know that you've been trying to reach the Congresswoman.

I will be sure to let the WH know about Kanjorski.

Thanks again.","2","2","1","1","3","3","3","2","2","3"
"C05792688_3","hi & my book draft","Dear Sheryl

Yay! So glad you are done. Congratulations!

Have printed and placed on her chair for when she gets back from Latin America so she will be able to take it home.

Will flag that it's bit crazy at the minute b/c of what you read about, but I am sure she will read and then decide whether she wants to provide a quote.

What is your deadline — I asked 'o/c while she has been Secretary, we have declined her doing endorsements of nongovernment ventures so what to know if this is pre or post her service.

Xo cdm","1","2","2","1","2","2","2","1","2","1"
"C05761753_1","","As most of you know, this will be my last week as Assistant Secretary for South and Central Asia. After three years in this job and an able successor about to have his hearing, I'm glad to move on. Before I slip out, I would like to stop by and exchange a few thoughts with the Principals. These can be short chats, a few words and a goodbye handshake.

I'm in the office all this week, and will be back with more time the week of May 26-29 to clean up and check out. Dona Richard, my OMS, can fix the times.

Thanks for your help in setting some meetings up for me, if there is time on your bosses' schedules.

Richard","3","2","2","3","2","2","2","2","2","2"
"C05788326_3","","Hi from Berlin. Qatari PM Hamad bin Jassim just called. He urged that UNSC discussions on Syria be postponed until Monday. He said that the UK is pushing for Saturday.

If the UNSC meeting is Saturday, he said, only Arab League Secretary General Nabil ElAraby will represent the Arabs. If the meeting can wait until Monday, Hbi will go, too. It's all in the scheduling, he said, arguing that waiting from Saturday to Monday shouldn't be a problem.

I noted that all I could do is pass on the request. I noted that I have no insights into procedures and scheduling for the UNSC. He said, answering my prodding, that he couldn't be in NYC until Sunday night.

Comment: I don't know the UNSC schedule.

Jeffrey Feltman","2","2","3","3","3","2","2","2","3","3"
"C05760487_1","","There are a number of different possibilities for how the decision on the Guinea/Madagascar credentials may go tomorrow. (It is Zambia and Tanzania bringing the challenge on behalf of the AU.) I was under the impression that we would not have to vote on the potential credentials challenges. We may have to.

We may have to vote on a motion to *deny* them credentials and exclude them. For the moment, the guidance is to vote to credential all countries — including these two — as is customary, while conducting outreach with Tanzania, Zambia, and the AU to explain that we have our own imperatives but we support the fact that they are taking a principled stand.

We may have to vote on a motion to *defer* decision, which would allow them to be seated and vote but would not formally grant credentials. For the moment, the guidance is to potentially support such a motion — this was the practice with respect to South Africa between 1983 and 1994. Everyone is in the same place on this.

Ultimately, however, the whole thing may die of its own weight. This is probably the most likely outcome.","3","2","3","3","2","2","2","1","2","1"
"C05776965_1","","Jake, I understand that S is meeting with Japanese FM Maehara tomorrow, and wanted to make you aware of news reports today indicating that Japan plans to announce shortly its intention to run for a UN Security Council seat for 2012-2013. Having just left the Council after a 2009-2010 term, this would be the earliest opportunity for Japan to seek another seat, and likely represents a strategy of seeking frequent election to a nonpermanent UNSC seat to bolster Japan's credibility in its pursuit of permanent Security Council membership. To date, Fiji, Kyrgyzstan, and Pakistan have announced their candidacy for a single Asia Group seat up in 2012. Japan has served ten times on the Council, tied for the most with Brazil. Esther","3","2","2","3","1","3","2","3","2","2"
"C05770647_2","Last Day","Dear Colleagues,

On my last day as Deputy SRAP and DAS, I want to thank one and all for your collegiality and friendship over the past 18 months. We've achieved a lot, in my view, and I'm truly grateful to have had the opportunity to work with all of you on such critical and difficult issues, There will be other opportunities next week to say good-bye — or rather so long for now, since I hope to work again with as many of you as possible. Today I'd simply like to turn over the reins fully, after a week-long overlap, to my successor, Frank Ruggiero.

If the Senate confirm's me, I look forward to seeing you in Malaysia.

Best regards, Paul

PS — pis don't hit reply to all on this email.","2","3","2","3","3","2","2","3","2","3"
"C05788751_1","2012.02.19 CODEL McCain Presser on SPD, Syria, Taliban Talks.docx","Rough meeting today, as you can see from the press work below, which Graham intended to be a tough message. I will do a report when I can. Much of the discussion was about the SPD in now familiar terms, with Graham getting emotional at times and all (McC, Graham, Sessions, Hoeven and Blumenthal) pressing K, McCain intervening at several points to calm Graham down. Graham told K flatly no SPD without process solutions on detentions and night raids; if that's not what he can accept, Americans will not support and he can forget it. K was obstinate and offensive, if calm, blaming the conflict on the US and twice describing US as occupiers— right after saying he is committed to the partnership. At one point he let slip that ""the country that the US wants as an Ally must be sovereign."" He also said that he is opposed to an Afghan detentions regime, and acknowledged that he had blocked what we regard as solutions on the legal framework for detentions, implying he would do so again. By the end Graham was fuming — and made a personal plea to K to do the right thing for the Afghan people. Noting K's repeated assertions that he wants the partnership, McCain observed that those who want an agreement usually find a way to get it and thought the message to K from his best friends in Congress would be useful, he'd need time to process. Wardak (not present) wants to get together on detentions tomorrow or Tuesday.","2","1","3","2","2","1","1","1","2","1"
"C05772825_0","Fw: Kindles and State","Love Lissa. Adore Politics & Prose. And agree the program warrants further assessment.

But the same argument of unfair pricing is made against all online content sellers, Apple as much as anyone. So that would argue against using any kind of eReader at all. I get the idea that these companies squeeze independent booksellers - but it's not like State currently buys 10,000 books from the local store to put in our 3rd floor library and is replacing that purchase with books from the new Amazon mega store up the block (hypothetical, doesn't exist). This isn't a Wal Mart situation. State most likely already buys books bulk, so this program simply shifts our purchasing from one mammoth company to another. Not to mention that the USG has a different responsibility than the average consumer to obtain the best value possible. Bookstores are definitely in trouble. But because of the technology itself, not Amazon's or Apple's business practices - which certainly compound the problem, but doesn't create it. Al Gore did when he invented the Interwebs.","2","2","1","1","2","1","3","1","2","1"
"C05786375_7","SUBJECT: Impending Washington Post Article on the USAID/OIG Review of USAID/Afghanistan's Bank Supervision (Kabul Bank)","I wanted to share with you a situation that recently has arisen in the event that it comes up during the FY 2012 Budget Hearings.

The USAID Office of the Inspector General (OIG) recently has completed a review of our Afghanistan Bank Supervision assistance activities. The OIG is set to release its report soon, probably next week.

However, I have been informed that the. Washington Post plans to publish an article on the OIG review of the USAID contractor advising the Afghan Central Bank on bank supervision - Deloitte Touche LLP. The article may appear in the March 13th Sunday edition. Deloitte trains Afghan bank examiners as part of its larger contract implementing our Economic Growth and Governance Initiative, which provides broad policy advice to the Afghan government.

I support the independence of our OIG and the audit community. They represent a vital check on all USG activities both home and abroad. As Administrator, I have made it a central goal to improve oversight of all USAID activities world-wide. I have directed the implementation of the Accountable Assistance for Afghanistan Initiative in order to ensure more stringent control and oversight of USG funds.

I am gravely concerned about the findings of the USAID/OIG and have directed our General Counsel to work closely with the USAID Mission to determine the appropriate course of action. I will keep you updated on this and as we move our assistance program in Afghanistan toward transition goals.

Shannon Darcy Sr. Development Advisor Office of the Special Representative for Afghanistan and Pakistan U.S. Department of State (202) 647-9403 (direct) (202) 647-9004 (main)","2","2","3","3","3","3","3","2","2","3"
"C05777597_1","","Dear Anne-Marie:

As you prepare to return to Princeton, I wanted to express my gratitude for your engagement with the U.S. Navy during your tenure as Director of Policy Planning at the U.S. State Department.

I valued deeply our exchanges, and I recall with special pleasure the time you and your senior colleagues took to come to Tingey House last spring to discuss State-Navy cooperation with my team. I know you depart State with a real sense of accomplishment, especially after bringing to closure the outstanding inaugural version of the Quadrennial Diplomacy and Development Review.

I, of course, stand ready to support your successor and State's Policy Planning Staff, but I hope you personally will not forget us once you are back home. If the U.S. Navy or I can do anything to support you and your work, please let me know. I am well aware that your public service began long before your stint in SIP, and I am confident it will continue unbroken into the future. The Navy is eager to be a partner.

Bravo Zulu!

Very best wishes, Gary

Admiral Gary Roughead Chief of Naval Operations","3","3","3","3","3","3","2","3","2","3"
"C05779443_1","","Latest:

During the evening of March 20 individuals with access to the French and British military and security leadership stated in confidence that French President Nicolas Sarkozy plans to have France lead the attacks on Libya's Muammar Qaddafi over an extended period of time. According to these individuals, Sarkozy is genuinely concerned about the possibility that Qaddafi's troops will commit genocide against the people of Benghazi. However, he also sees this situation as an opportunity for France to reassert itself as a military power. French military commanders were extremely disappointed when, what they believe to be, political differences between the United States and France prevented them from participating in the March 2003 invasion of Iraq. Sarkozy and his military advisors believe that operations in Libya will rebuild the reputation of the French military, which was also damaged by a problematic performance in the first Gulf War.

(Source Comment: For his part. British Prime Minister David Cameron is concerned over how the allies will deal with the rebel forces, if, and when, they take advantage of the air attacks on Qaddafi's forces to renew their move on Tripoli. British intelligence believes that when the rebels recapture Ras Lanuf and other towns they will find evidence of atrocities committed by Libyan troops against the local population. They are, in turn, concerned that the rebels will seek vengeance on Qaddfi's supporters.)","3","2","2","3","3","2","2","2","2","2"
"C05760678_1","Congratulations!","Francisco, Just wanted to congratulate you and the entire team on a striking success. The Secretary's visit was jaw-dropping from the Mexican perspective. I have never seen such a positive reaction to a visit by a high ranking US government official. My personal favorite: Estamos hillarizados por estos dias. There is obviously also a ""show me the money"" aspect of the reaction, but even Mexico's newspaper of the traditionally anti-American left editorialized about ""Good Clinton, Bad Napolitano"". And inside President Calderon's circle they are thrilled with Wednesday's meeting. Many congratulations. OK, I will stop bothering you with my emails and allow you to get back to doing your job. warm regards, Pamela

Pamela K. Starr, PhD Senior Lecturer Public Diplomacy and International Relations Senior Fellow, Center on Public Diplomacy University of Southern California 3518 Trousdale Parkway Los Angeles, CA 90089-0043

tel: 213-740-4122 fax: 213-742-0281 email","3","2","2","3","3","1","1","2","1","1"
"C05784352_3","","Hi Huma, S wanted to see the LGBT draft last night on the last leg of the flight and the only draft ready to share was an old one—megan and I were in the midst of making some major changes suggested by Jake, Cheryl, and Mike P. So I believe Cheryl handed her the old draft.

We have now made the changes and, on the hope that S hasn't had the time to engage with the old draft yet, would like to get this new one to her before she does.

Can this be emailed to Whitehaven for printing? Should I print it at the office and drop it off? Let me know.

Also, if there's a way to let her know that this new draft is coming (so that she doesn't start to mark up the old one if she hasn't already) that would be great.

Thanks, Dan","1","3","3","3","2","3","2","3","3","3"
"C05791982_0","HAK Papers","Dear Jeff,

Thank you for the status update - we appreciate it.

In response to your question regarding assuring ""accelerated declassification of all of the HAK documents in the Library of Congress, not just those that have been referred to State by the Archives"", the short answer is that we cannot.

I can inquire as to whether we could consider developing a plan that is consistent with our proposal and our reviewing authorities that might enable us to work the additional collection of non-State records while we are do our State records work; such a proposal would obviously involve incremental funding based on the scope of such a plan. It also would require the engagement of other agencies. Obviously I am not certain if such a proposal could work, because as we shared in the meeting between the Secretary and HAK at their meeting, we are not in a position to address other agencies' records.

Either way, we welcome being kept apprised.

Best.

cdm","3","3","2","3","2","2","3","2","2","2"
"C05760372_2","Passback and Approps committees","As far as Afghanistan goes, we still do not know if a budget amendment will be going up next week or not. We should know by Monday morning. Our staff has been asked to prepare a template without numbers so a decision could be implemented quickly. I am confident that there will be time to have a discussion both at the highest levels at OMB and the WH before this is locked. As far as the 2011 budget goes, we should hear back at least from staff early next week and I will reach out to Peter and Rob to start a discussion at the top line level. I think we will want you to enagage some time this coming week, but I would like to see what the real gap is first.","2","2","2","2","2","1","1","2","1","1"
"C05774927_2","Farewell","Teammates -- As I leave Haiti today and turn over command of JTF-H to MG Sim Trombitas, I wanted to say thanks and express my deepest appreciation for all that each of you have done for the people of Haiti.

I have had the honor and privilege of working side by side with all our U.S. Military services; Ambassador Ken Merten and the US Embassy team; USAID's Office of Response Coordination led initially by Ambassador Lew Lucke and now by Chris Milligan; the UN Peace Keeping Forces from 18 nations led by Brazilian Major General Floriano Peixoto and now MG Paul Cruz; hundreds of non-governmental organizations (NG0s) like the Jenkins-Penn Haiti Relief Organization (VP HRO) led by Sean Penn; the Government of Haiti leaders from President Preval, Prime Minister Bellerive, to all his Ministers; and numerous community leaders in displaced persons camps and local Mayors. I believe no one can come to Haiti and leave unchanged. I know I have certainly been personally and professionally affected by what I have seen and experienced since 12 January 2010.

I can't help but look back to that January day when life seemed to stop. I saw death, suffering, pain, sadness and fear. I saw things that I will never forget. Today, I see courage, resiliency, and determination. I see it in the camps and in the markets. I see it in the faces of the vendors selling mangos. I see it in the artists who show off their paintings to passersby. And I see it in Haiti's leaders, with whom I met regularly. I see hope all around Haiti. .","2","3","2","3","1","1","2","1","3","1"
"C05783899_3","UNSC elections reporting","All,

The President of the General Assembly (PGA) just announced the results of the first round of voting. Countries need to receive votes from at least 2/3 of the UN Member States present and voting in the General Assembly to win a seat. All 193 UN Member States were present and voting, so 129 is the required to win seat.

African Group (2 seats) • Mauritania 98 (proceeding to 2""d round) • Morocco 151 [ELECTED] • Togo 119 (proceeding to 2""d round)

Asian Group (1 seat) • Kyrgyzstan 55 • Pakistan 129 [ELECTED] (NOTE: Minimum # of votes needed) • Fiji 1— previously announced candidacy, but then rescinded

Eastern European Group (one seat) • Azerbaijan 74 (proceeding to 2' round) • Hungary 52 • Slovenia 67 (proceeding to 2nd round)

Group of Latin American and Caribbean States (1 seat) • Guatemala 191 [ELECTED] (2 abstentions)

The 2""d round (and 3rd rounds) of voting are restricted to the top two (in the case of 1 avail seat) vote recipients in the first round. The Eastern European Group will go to a rd round of voting, with Slovenia and Azerbaijan on the ballot. The African Group will go to the 2""d round as well, with Mauritania and Togo on the ballot.

The 2nd round of voting is starting now.

Dan","1","3","2","2","2","3","2","1","2","2"
"C05779134_2","From Sandy Berger- UNSC Resolution with different language","Jake,

Sandy's email is down temporarily. He asked that I forward the following to you:

The domestic firestorm would be the same, regardless of the language. Congress will not parse the words; they will take the view that this is throwing Israel overboard. D's as well as R's. That will have consequences for the generally bipartisan support of our handling of Egypt, and put the Administration on the defensive. It will be seen as backtracking on our position—restated as recently as last week by Jim—that the UNSC is not the place to litigate these issues.

Undoubtedly, vetoing a resolution that echoes US policy hurts our credibility in the region and undercuts the forward-leaning posture we have cultivated over the past three weeks. That could feed the anti-American currents and manifest itself on the streets of Ramallah or elsewhere.

Obviously, better if we can get the Pals to withdraw, including holding out the prospect of putting forward TORs for negotiations. But if that is not successful, I come down—narrowly--on the side of veto. I know what happens here if we abstain; I am not sure what happens in the region if we veto.

If that is where you come out, it may be better not to change the language. And we certainly should try to get something from Bibi—on the g round or in his negotiating positions.

-Sandy","3","1","2","2","1","3","2","1","3","2"
"C05791520_1","","From our team in Cairo at the Opposition meeting, final session:

After about five hours the group agreed on a composition of the ""follow up and communications committee."" They will propose to their political bodies that it be a 21-person committee with three seats for the SNC; 2 seats for the KNC; and one seat for the other 16 groups.

This odd formulation was a result of the SNC's need to be perceived as the heavy weight and the Kurdish demand that it have more seats than the Turkmen. Despite getting their wish, the Kurds attempted (right before the vote) to add another seat in their umbrella which angered every participant in the room. Finally, after an Amb Ford scolding, they conceded.

Three people were selected to collect the names from each of the 18 groups. They are scheduled to submit the names of each group's participants to the Arab League in seven days.","3","2","2","3","3","2","2","2","3","3"
"C05739878_0","Latest from HRC friend","Jake- Interesting report. Gene is closer to the action and I defer to him on the latest Jail-ian thinking and machinations vis-a-vis the cabinet and INC. I hadn't heard about ENI-related corruption but wouldn't be surprised.

On the federalism issue,. Jail is right to be concerned about eastern agitation for autonomy. A cabinet chance won't solve that problem, though. Nor will recruiting Belhaj and Islamist fighters to take on the Bardans. To the contrary, it would only lead to unwanted bloodshed - the large Obeid tribe still nurses a serious grudge against Belhaj and his ilk for the Islamists' presumed role in killing their beloved Gen. Yunis last July and would probably put up a fierce fight.

The cabinet and INC need to have a serious discussion with the Bargans - if they aren't already doing so - about how power and resources are to be distributed in the new Libya. The Libyans held similarly heated debates on this very topic in the early1950s as they held their first parliamentary elections and drafted their constitution (there were actually violent skirmishes in connection with those elections, and Washington delayed the arrival of the first US ambassador until after things had calmed down). Hopefully the current leadership can negotiate these issues peaceably in the corning months. Of course, we and the UN and our other partners should encourage them to do so.

- Chris

SBU","3","2","3","3","2","2","3","2","2","2"
"C05758731_1","The President's Cairo Speech: Does Israel Need Obama's Tough Love?","Hi H-

See below. Thought this one would be of particular interest. Got a head-ache trying to write.it ""fair and balanced.""

Working with Elizabeth and Kris to help save the Shanghai Expo 2010. What a mess! You are so lucky to have them.

Best to you and President Clinton.

Lanny

PS. Your greatest fan, Josh, got two hits and threw out a man trying to steal third with a rifle shot throw as catcher, recovering from a past ball, leading to a last inning 6-5 win for his Rec Team league team, which had fallen behind 5-0. You would have been proud!","1","1","1","1","1","2","1","3","3","2"
"C05790219_0","FYI- Pakistani's have declined our drop by on their bilat with Karzai","I defer to Beth or Tim on this, as they're the ones who have had the convos with the Paks today, but Sherry went out of her way yesterday to say repeatedly how much Z cherishes S and looked forward to seeing her, etc.

The reason the DCM gave is they'd prefer to keep this a straight bilat with the Afghans, which is also possible. But they've also cancelled Z's attendance at the Field Museum dinner tmw night b/c it wasn't VVIP enough. So I think they're just acting out at the situation they're finding themselves in, but others may know more or feel differently about the rationale.","1","1","1","1","1","2","1","2","2","1"
"C05766869_2","","Hi, Hillary, and Merry Christmas. Hope you and the family are getting a bit of respite from it all. I'm sending you this message because—somewhat to my surprise--Jairam Ramesh has asked me to pass alon2, a personal message, which is pasted below. I've known him since the 70s

Cheers, Strobe

Dear Madam Secretary of State: It was wonderful catching up with you in Copenhagen. The opportunity to interact with President Obama and you at the very last minute to salvage the Copenhagen Accord at the US-BASIC Summit Meeting was fantastic and unforgettable for me personally. I am still reeling from that historic 75 minutes!! With greetings for Xmas and best wishes for the New Year, With warmest regards, Jairam Ramesh Minister of Environment and Forests India

Strobe Talbott

President, The Brookings Institution

1775 Massachusetts Avenue NW

Washington, DC 20036","2","3","3","3","2","2","2","2","2","2"
"C05789173_4","","Dear Cheryl, My long time and good friend, Glenn Prickett, who is now the number two person at The Nature Conservancy respectfully asked me to put in an encouraging word with Secretary Clinton regarding the invitation that she has received from The Nature Conservancy. I always try to be judicious in my outreaches to the Secretary (and to you), but feel this one is a most appropriate one. I'm sure you know of The Nature Conservancy's longstanding, meaningful and important work in making our world a better place from an environmental standpoint and more broadly. I have been proud to be associated with The Nature Conservancy's efforts for over three decades now and was quite active in my participation and support during my tenure as CEO of Arkla Gas. It was a natural partnership given the environmental qualities of natural gas and the Conservancy initiatives. Donna also was quite active in the Arkansas chapter of The Nature Conservancy. One of the unique strengths of the Nature Conservancy is their strong state network organizations. I am sure that The Nature Conservancy dinner marking their 60th anniversary this Fall will be a well organized and special occasion. Of course, I understand better than most the demands of the Secretary's schedule but sincerely feel this one is worth her full consideration. Thank you for your consideration and for handling these types of matters in your usual professional and courteous manner. Personally, Mack","2","2","1","1","3","1","2","1","1","1"
"C05776395_1","I see","You and president Obama now support the Colombia Free Trade agreement!

Hope you are well. I remain amazed at the schedule you are running.

We did at least get ADM to contribute to shanghai -- always happy to help on projects like that, earlier the better.

The midterms are likely to be brutal, that is for sure. Around the world the financial crises and it's repercussions are creating problems on the edge of insolvable in the long run. Putting aside the irony of the Colombia Free Trade agreement, the administration has an inadequate plan for long- term innovation and growth -- the only real ways to solve the debt. That was the real lesson of 96 to 98 when wjcs plans came to fruition to create a surplus.

Thanks again. Take care.","1","1","2","1","2","1","2","1","1","1"
"C05782474_0","","I'm sure the Ferraro memorial will bring back a gush of memories. You have had many vigorous defenders but no one was as fierce as she. Every time I saw her during the campaign, I got an earful. If she thought someone was unfair to you, they heard from her! And, of course, she did among the heaviest lifting to defend the universality of human rights at the Beijing conference. I remember her rounding up all the Catholics on the delegation one Sunday in Beijing to get to the Mass the Vatican delegate was officiating (during tough negotiations with the Vatican) to prove that our team had a lot of shared values! Ever the politician. I will miss her.

I'm heading back from Texas where the Bushes have been hosting a conference on role of women in Afghanistan. They were all there from Hadley and Khalizad to Hughes and the former president. Karzai is going to be on live via video today but I had to head back. I spoke last night on our continuing commitment to women in our afghan policy and mentioned what you said about Mrs Bush at the House hearing. An Afghan participant from MFA mentioned the effectiveness of US advocacy for women saying that ""Madame Clinton"" played a big role on women's participation in the peace jirga and on the shelter issue. It was all well received. There was also much private conversation about the need to improve the relationship with Karzai (more on this).","2","3","2","3","2","3","2","3","3","3"
"C05758788_3","Stu, below is text of the letter that David Schaecter will be faxing to Secretary Clinton any minute if it hasn't gone already. I believe the conversations were very important and productive, and more importantly, so do the survivors with whom you spoke. We look forward to working together this week and thereafter. Sam","With reference to our letter dated June 19, 2009, on behalf of the Holocaust Survivors Foundation USA, Inc. (HSF), I would like to state that based on conversations that took place in the intervening time period between Ambassador Eizenstat and the leadership of the HSF, and the commitments he made to our leaders, we are no longer asking that he be replaced as the head of the U.S. delegation to the Prague Conference taking place on June 26-30. On behalf of all of the survivors for whom we have been fighting over the last decade, including tens of thousands in desperate need, we wish Ambassador Eizenstat the best of success as the head of the United States delegation at the Conference, as well as in the follow-up activities that we understand will occur on matters affecting Holocaust survivors' rights and interests.

Sincerely, David Schaecter","2","2","3","3","2","3","3","2","2","3"
"C05791204_1","","Good Morning Everyone. Or as they say here in Israel, 'Boker Toy'

Today's a special day, not simply because the trip is almost over, but because some of us are at home among our people. In honor of that, Pam has graciously allowed me to collaborate on today's daily missive. But don't worry, by popular demand she will resume the practice starting tomorrow - even though we'll be in Washington.

Today's isn't a quote per se, and it isn't anyone famoys. These traditional questions have been asked by Jewish children for millenia. They don't necessarily have answers tough, they are merely meant to encourage children to be inquisitive.

But I am attributing the below to one very special Jewish child who I know will go on to practice and further our rich traditions:

1) Ma nishtana ha-laila ha-zeh mi-kol ha-lelot? [Why is this stop different from all other stops?]

2) She-be-chol ha-lelot anu ochlin chametz u-matza, ha-laila ha-zeh kulo matza? [Why is it that on all other nights during the year we eat well-balanced, nutritional meals with vegetables, but on this trip we eat 5000 calorie meals mixing meats and cheeses and sauces that shouldn't be combined?]

3) She-be-chol ha-lelot en anu matbilin afilu pa'am echat, ha-laila ha-zeh shetay fe'amim? [Why is it on all other nights we do not eat ice cream dipped and fried even once, but on this trip we eat ice cream that has been dipped in artery clogging batter twice?]

4) She-be-chol ha-lelot anu ochlin bayn yoshvin u-vayn mseubin, ha-laila ha-zeh kelanu mesubin? [Why is it that on all other nights we eat either sitting or reclining, but on this trip we are admonished to eat in strapped to our seats in because we are within 200 minutes of landing?]","1","1","2","1","3","3","2","2","2","3"
"C05764749_3","Qadahfi and New Jersey","Colleagues

On the assumption that the Department is ready to take the position that we will not permit him to use the NJ property, recommend the following after consultations with the lawyers and experts who handle our ""hostship"" responsibilities

The Department of State has consulted with the Government of Libya regarding the impending visit of Libyan President Muammar Qadhafi to attend the General Assembly of the United Nations in New York.

In keeping with prior arrangements, the Englewood, New Jersey property is not available for any use in connection with the upcoming visit

I don't think that we want/need to get into particulars about boroughs within NYC

Regards

Pat

p.s. am not sure he is ""President"", I think [but am not sure] that is isn't just called ""Colonel""","1","3","1","1","2","2","1","2","3","2"
"C05768272_0","Recognition of US assistance efforts Raj:","Thanks Judith!

This is one of the big take aways from my trip... And that we can quickly do a lot more to raise our profile as it relates to our assistance portfolio.

I would ask that Sean Carroll and Maura O'Neill also join this conversation.

We could use Pakistan as a case study to help brainstorm and to be able to move quickly on this issue as its a real issue here (but there also are some opportunities to move quickly on this here).

Finally, Melanne and I discussed this and the idea of pulling together a very creative group of external thinkers/corporate marketing experts to help brainstorm ideas over dinner. Not an immediate priority but we could do that following on the meeting you propose. (And she might like to join us in this first discussion as well.)

Raj","1","2","1","1","2","2","3","2","2","2"
"C05777978_1","Egypt: Communications Issues","In the larger scheme of things, the communications issues implicated by events in Egypt are not nearly as significant as others. While they are important, they should not receive undue emphasis. That said, there are two admittedly obvious points that warrant mention:

1. The Government of Egypt has engaged in the most extensive shut down of the Internet in history. The only reasonably close analogies are efforts that were undertaken in Iran and Burma, but these were not nearly as extensive as what has occurred in Egypt. Just as important, the Government of Egypt has shut down other electronic communications almost completely. The only general exception is the wireline telephone system. The relative narrowness of this exception can be seen in the fact that there are roughly six times more now disconnected mobile subscriptions than wireline. Thus, while there has been considerable focus on the shutting down of the social media (Facebook, Twitter, etc.), what has taken place is much more significant.

2. The costs to any modern society of shutting off electronic communications are incalculably large. They include not only the economic costs, but also large non-monetary costs to individuals who, for example, are unable to learn the whereabouts and circumstances of relatives and friends. There does not seem to me to be any possibility that disconnecting almost all electronic communications can be sustained for long. The costs to the social fabric and to the economy are much too large. It is an action that, unless reversed almost immediately, will become a very powerful independent, universally felt grievance against the government.

Philip L. Verveer Ambassador U.S. Coordinator, International Communications and Information Policy U.S. Department of State 2201 C Street, NW Washington, DC 20520 202 647 5212 (p) 202 647 5957 (f)","1","3","3","3","2","2","2","3","3","3"
"C05789531_7","FW: Letter to Secretary Clinton from HRH the Prince of Wales","Prince Charles is convening a meeting to discuss ""how an economic analysis of food security risks, taking full account of the instability caused by the undermining of natural capital [water, energy, etc], would help governments design more resilient development pathways."" He is modeling this on a process that he convened related to quantifying the costs of REDD (Reducing Emissions from Deforestation and Forest Degradation) that contributed to the OsloParis process and REDD financing. He hopes that a similar economic analysis of food insecurity will be carried forward by an informal working group launched at this Feb 28th meeting, which would then hopefully be considered by Rio+20 and the G20.

Would be good to know what other ministers and reps are attending. This does sound like an interesting process (esp if it can have the impact REDD analysis did) and we could try to send higher level to a follow-up event in the Rio+20/G20 lead up. Todd might be a good candidate.

Do you want me to call Claudia to get more details on the RSVP list?","3","2","2","3","3","2","2","2","2","2"
"C05792643_1","","1. Romney's insistence that the economy is in steep decline as a result of Obama's policies is more than central to his political argument—it is at the heart of his identity in this campaign. Romney's background as a private equity turnaround specialist merges in his sensibility with his deeply held Mormon belief of himself as the chosen son of his faith to be a redeemer of the country. He must be the turnaround man.

2. Romney's thinking is utterly schematic. He debates as though making a Power-Point presentation without the slides. This, too, derives from his very particular business background.

3. Romney's argument, method and even identity are all bound up in his key point—that he is the turnaround man—and can be crushed by refuting it. Obama should assert that the economy is now in turnaround, cite the 7.8 unemployment and other relevant statistics, observe that Romney has admitted he was ""completely wrong"" on the 47 percent, underscore that Romney is ""completely wrong"" on the true state of the economy, that he has the data ""completely wrong,"" is operating from false premises, and that his approach would hurt people and hurt the economy. Obama is the turnaround artist; Romney would be the underminer of the turnaround. He's got the turnaround, just as he admitted on the 47 percent, ""completely wrong.""","2","2","3","3","2","3","2","1","2","2"
"C05776651_1","","Lebanese PR Salam called to inform us that Lebanon will put the draft resolution on settlements into blue within 24 hours based on a decision made in Sharm-el-Sheik. (This means that the draft can be voted on 24 hours after it is put in blue if a UNSC member calls for a vote.). He said a decision when or whether to put it to a vote would be made later subsequent to ""how things develop"".

Salam described a two-staged approach: first putting the draft in blue (to show their seriousness), and second a decision on a possible vote based on an assessment of further developments. He said that the vote would not necessarily take place this week but could not commit to timing at this point. He promised to keep in touch and plan to discuss the matter further with Susan tomorrow.

It appears that the Palestinians are awaiting our next step.","2","2","2","2","2","2","3","2","2","2"
